REVIEW_ID,EMP_ID,REVIEW_YEAR,RATING,MANAGER_ID
8981,2615,2023,4,105
8982,2615,2024,5,105
8983,2615,2025,4,105
8984,2615,2026,3,105
8985,2616,2023,3,104
8986,2616,2024,5,104
8987,2616,2025,5,104
8988,2616,2026,4,104
8989,2617,2023,3,102
8990,2617,2024,5,102
8991,2617,2025,5,102
8992,2617,2026,5,102
8993,2618,2023,3,105
8994,2618,2024,2,105
8995,2618,2025,5,105
8996,2618,2026,3,105
8997,2619,2023,3,105
8998,2619,2024,5,105
8999,2619,2025,3,105
9000,2619,2026,4,105
9001,2620,2023,4,103
9002,2620,2024,5,103
9003,2620,2026,4,103
9004,2621,2023,5,107
9005,2621,2024,4,107
9006,2621,2025,5,107
9007,2621,2026,1,107
9008,2622,2023,5,103
9009,2622,2024,4,103
9010,2622,2025,2,103
9011,2623,2023,4,104
9012,2623,2025,2,104
9013,2623,2026,3,104
9014,2624,2023,5,104
9015,2624,2024,4,104
9016,2624,2025,1,104
9017,2624,2026,3,104
9018,2625,2023,3,107
9019,2625,2024,3,107
9020,2625,2026,4,107
9021,2626,2023,5,102
9022,2626,2024,3,102
9023,2626,2025,3,102
9024,2627,2023,3,104
9025,2627,2024,2,104
9026,2627,2025,2,104
9027,2627,2026,3,104
9028,2628,2023,3,102
9029,2628,2024,4,102
9030,2628,2025,5,102
9031,2628,2026,5,102
9032,2629,2023,3,101
9033,2629,2024,3,101
9034,2629,2025,4,101
9035,2629,2026,3,101
9036,2630,2023,4,107
9037,2630,2024,5,107
9038,2630,2025,2,107
9039,2631,2023,3,102
9040,2631,2025,5,102
9041,2631,2026,3,102
9042,2632,2023,3,104
9043,2632,2024,3,104
9044,2632,2025,3,104
9045,2632,2026,5,104
9046,2633,2023,3,107
9047,2633,2024,4,107
9048,2633,2025,5,107
9049,2633,2026,3,107
9050,2634,2023,1,103
9051,2634,2025,5,103
9052,2634,2026,4,103
9053,2635,2023,5,102
9054,2635,2024,2,102
9055,2635,2025,4,102
9056,2635,2026,4,102
9057,2636,2023,4,106
9058,2636,2024,1,106
9059,2636,2025,4,106
9060,2636,2026,4,106
9061,2637,2023,4,103
9062,2637,2024,3,103
9063,2637,2025,2,103
9064,2637,2026,4,103
9065,2638,2023,1,101
9066,2638,2024,4,101
9067,2638,2025,5,101
9068,2638,2026,4,101
9069,2639,2023,3,103
9070,2639,2024,3,103
9071,2639,2025,5,103
9072,2639,2026,4,103
9073,2640,2023,4,106
9074,2640,2025,4,106
9075,2640,2026,5,106
9076,2641,2023,3,106
9077,2641,2024,5,106
9078,2641,2025,5,106
9079,2642,2023,4,101
9080,2642,2024,1,101
9081,2642,2025,2,101
9082,2642,2026,3,101
9083,2643,2023,3,105
9084,2643,2024,4,105
9085,2643,2025,4,105
9086,2643,2026,4,105
9087,2644,2023,1,102
9088,2644,2024,5,102
9089,2644,2025,2,102
9090,2644,2026,4,102
9091,2645,2023,4,107
9092,2645,2024,3,107
9093,2645,2025,4,107
9094,2645,2026,3,107
9095,2646,2023,4,106
9096,2646,2024,3,106
9097,2646,2025,5,106
9098,2646,2026,5,106
9099,2647,2023,5,104
9100,2647,2024,4,104
9101,2647,2025,5,104
9102,2647,2026,4,104
9103,2648,2023,4,107
9104,2648,2024,3,107
9105,2648,2025,2,107
9106,2648,2026,5,107
9107,2649,2023,4,101
9108,2649,2024,4,101
9109,2649,2025,2,101
9110,2649,2026,3,101
9111,2650,2023,2,102
9112,2650,2024,4,102
9113,2650,2025,1,102
9114,2650,2026,5,102
9115,2651,2023,3,102
9116,2651,2024,3,102
9117,2651,2025,4,102
9118,2651,2026,5,102
9119,2652,2023,3,105
9120,2652,2024,4,105
9121,2652,2025,3,105
9122,2652,2026,4,105
9123,2653,2023,4,105
9124,2653,2024,5,105
9125,2653,2025,5,105
9126,2653,2026,1,105
9127,2654,2023,1,104
9128,2654,2024,5,104
9129,2654,2025,3,104
9130,2654,2026,2,104
9131,2655,2023,3,102
9132,2655,2024,5,102
9133,2655,2025,5,102
9134,2655,2026,5,102
9135,2656,2023,3,103
9136,2656,2024,4,103
9137,2656,2025,5,103
9138,2656,2026,3,103
9139,2657,2023,4,101
9140,2657,2024,4,101
9141,2657,2025,4,101
9142,2657,2026,4,101
9143,2658,2023,3,105
9144,2658,2024,4,105
9145,2658,2025,4,105
9146,2658,2026,5,105
9147,2659,2023,2,107
9148,2659,2024,2,107
9149,2659,2025,2,107
9150,2659,2026,2,107
9151,2660,2023,2,104
9152,2660,2025,3,104
9153,2660,2026,1,104
9154,2661,2023,3,106
9155,2661,2024,5,106
9156,2661,2025,5,106
9157,2661,2026,5,106
9158,2662,2023,2,103
9159,2662,2024,3,103
9160,2662,2025,5,103
9161,2662,2026,4,103
9162,2663,2023,3,106
9163,2663,2024,5,106
9164,2663,2026,4,106
9165,2664,2023,3,101
9166,2664,2024,2,101
9167,2664,2025,5,101
9168,2664,2026,4,101
9169,2665,2023,4,102
9170,2665,2024,3,102
9171,2665,2025,5,102
9172,2665,2026,5,102
9173,2666,2023,2,104
9174,2666,2024,4,104
9175,2666,2025,5,104
9176,2666,2026,2,104
9177,2667,2023,3,103
9178,2667,2024,5,103
9179,2667,2025,4,103
9180,2667,2026,4,103
9181,2668,2023,4,103
9182,2668,2024,4,103
9183,2668,2025,3,103
9184,2668,2026,3,103
9185,2669,2023,3,105
9186,2669,2024,2,105
9187,2669,2025,3,105
9188,2669,2026,5,105
9189,2670,2023,1,106
9190,2670,2024,5,106
9191,2670,2026,3,106
9192,2671,2023,4,104
9193,2671,2024,2,104
9194,2671,2025,3,104
9195,2671,2026,4,104
9196,2672,2023,1,103
9197,2672,2024,3,103
9198,2672,2025,3,103
9199,2672,2026,2,103
9200,2673,2023,4,105
9201,2673,2024,4,105
9202,2673,2025,4,105
9203,2673,2026,3,105
9204,2674,2023,3,107
9205,2674,2024,5,107
9206,2674,2025,3,107
9207,2674,2026,5,107
9208,2675,2023,3,104
9209,2675,2025,3,104
9210,2675,2026,5,104
9211,2676,2024,4,102
9212,2676,2025,5,102
9213,2676,2026,4,102
9214,2677,2023,4,102
9215,2677,2024,5,102
9216,2677,2025,4,102
9217,2677,2026,3,102
9218,2678,2023,4,106
9219,2678,2024,5,106
9220,2678,2025,2,106
9221,2678,2026,4,106
9222,2679,2023,1,107
9223,2679,2024,4,107
9224,2679,2025,3,107
9225,2679,2026,5,107
9226,2680,2023,5,105
9227,2680,2024,3,105
9228,2680,2025,4,105
9229,2681,2023,2,103
9230,2681,2024,3,103
9231,2681,2025,3,103
9232,2681,2026,4,103
9233,2682,2023,3,103
9234,2682,2024,4,103
9235,2682,2025,4,103
9236,2682,2026,5,103
9237,2683,2023,4,107
9238,2683,2024,5,107
9239,2683,2025,5,107
9240,2683,2026,4,107
9241,2684,2023,5,106
9242,2684,2024,5,106
9243,2684,2025,1,106
9244,2684,2026,4,106
9245,2685,2023,4,102
9246,2685,2024,3,102
9247,2685,2025,3,102
9248,2685,2026,4,102
9249,2686,2023,4,106
9250,2686,2024,5,106
9251,2686,2025,5,106
9252,2686,2026,3,106
9253,2687,2023,3,105
9254,2687,2024,5,105
9255,2687,2025,4,105
9256,2687,2026,5,105
9257,2688,2023,3,107
9258,2688,2024,5,107
9259,2688,2025,5,107
9260,2688,2026,5,107
9261,2689,2023,5,103
9262,2689,2024,4,103
9263,2689,2025,4,103
9264,2689,2026,4,103
9265,2690,2023,2,105
9266,2690,2024,4,105
9267,2690,2025,4,105
9268,2690,2026,1,105
9269,2691,2023,2,106
9270,2691,2024,5,106
9271,2691,2026,3,106
9272,2692,2023,2,103
9273,2692,2024,1,103
9274,2692,2026,4,103
9275,2693,2023,3,103
9276,2693,2024,1,103
9277,2694,2023,1,104
9278,2694,2024,3,104
9279,2694,2025,4,104
9280,2694,2026,4,104
9281,2695,2023,5,101
9282,2695,2024,3,101
9283,2695,2025,1,101
9284,2695,2026,4,101
9285,2696,2023,5,105
9286,2696,2024,2,105
9287,2696,2025,2,105
9288,2696,2026,4,105
9289,2697,2023,4,102
9290,2697,2024,2,102
9291,2697,2025,3,102
9292,2697,2026,4,102
9293,2698,2023,3,102
9294,2698,2024,2,102
9295,2698,2025,3,102
9296,2698,2026,1,102
9297,2699,2023,3,105
9298,2699,2025,5,105
9299,2700,2023,2,102
9300,2700,2024,3,102
9301,2700,2025,4,102
9302,2700,2026,4,102
9303,2701,2023,3,102
9304,2701,2024,5,102
9305,2701,2025,4,102
9306,2701,2026,4,102
9307,2702,2023,3,105
9308,2702,2024,3,105
9309,2702,2026,5,105
9310,2703,2023,4,102
9311,2703,2024,3,102
9312,2703,2025,3,102
9313,2703,2026,4,102
9314,2704,2023,4,105
9315,2704,2024,3,105
9316,2704,2025,4,105
9317,2704,2026,5,105
9318,2705,2024,4,102
9319,2705,2025,3,102
9320,2705,2026,5,102
9321,2706,2023,3,104
9322,2706,2024,4,104
9323,2706,2025,3,104
9324,2706,2026,4,104
9325,2707,2023,4,103
9326,2707,2024,3,103
9327,2707,2025,5,103
9328,2707,2026,4,103
9329,2708,2023,5,102
9330,2708,2024,3,102
9331,2708,2025,4,102
9332,2708,2026,5,102
9333,2709,2023,5,105
9334,2709,2024,4,105
9335,2709,2025,4,105
9336,2709,2026,4,105
9337,2710,2024,4,102
9338,2710,2025,4,102
9339,2710,2026,4,102
9340,2711,2023,5,101
9341,2711,2024,3,101
9342,2711,2025,3,101
9343,2711,2026,2,101
9344,2712,2023,2,101
9345,2712,2024,2,101
9346,2712,2025,4,101
9347,2712,2026,3,101
9348,2713,2023,3,106
9349,2713,2024,3,106
9350,2713,2026,4,106
9351,2714,2023,5,104
9352,2714,2024,5,104
9353,2714,2025,4,104
9354,2714,2026,3,104
9355,2715,2023,5,106
9356,2715,2024,5,106
9357,2715,2026,3,106
9358,2716,2023,3,103
9359,2716,2024,4,103
9360,2716,2025,3,103
9361,2716,2026,4,103
9362,2717,2023,4,106
9363,2717,2024,3,106
9364,2717,2026,3,106
9365,2718,2023,5,105
9366,2718,2024,5,105
9367,2718,2025,3,105
9368,2718,2026,5,105
9369,2719,2023,2,103
9370,2719,2024,5,103
9371,2719,2025,4,103
9372,2719,2026,5,103
9373,2720,2023,3,101
9374,2720,2024,4,101
9375,2720,2025,5,101
9376,2720,2026,5,101
9377,2721,2023,3,105
9378,2721,2024,4,105
9379,2721,2025,3,105
9380,2721,2026,3,105
9381,2722,2023,3,101
9382,2722,2024,4,101
9383,2722,2025,5,101
9384,2722,2026,3,101
9385,2723,2023,4,105
9386,2723,2024,1,105
9387,2723,2025,3,105
9388,2723,2026,5,105
9389,2724,2023,4,102
9390,2724,2024,3,102
9391,2724,2025,4,102
9392,2724,2026,4,102
9393,2725,2023,4,102
9394,2725,2024,4,102
9395,2725,2025,4,102
9396,2725,2026,4,102
9397,2726,2023,5,107
9398,2726,2024,4,107
9399,2726,2025,3,107
9400,2726,2026,3,107
9401,2727,2023,5,107
9402,2727,2024,4,107
9403,2727,2025,4,107
9404,2727,2026,3,107
9405,2728,2023,4,104
9406,2728,2024,5,104
9407,2728,2025,3,104
9408,2728,2026,1,104
9409,2729,2023,4,103
9410,2729,2024,2,103
9411,2729,2025,4,103
9412,2729,2026,4,103
9413,2730,2023,2,101
9414,2730,2024,3,101
9415,2730,2025,5,101
9416,2730,2026,3,101
9417,2731,2023,3,104
9418,2731,2024,5,104
9419,2731,2025,5,104
9420,2731,2026,3,104
9421,2732,2024,2,102
9422,2732,2025,4,102
9423,2733,2023,2,103
9424,2733,2025,1,103
9425,2734,2023,5,107
9426,2734,2024,4,107
9427,2734,2026,4,107
9428,2735,2023,3,101
9429,2735,2024,4,101
9430,2735,2025,4,101
9431,2735,2026,3,101
9432,2736,2023,2,107
9433,2736,2024,4,107
9434,2736,2025,4,107
9435,2736,2026,4,107
9436,2737,2023,5,107
9437,2737,2024,3,107
9438,2737,2025,5,107
9439,2737,2026,4,107
9440,2738,2023,5,101
9441,2738,2024,5,101
9442,2738,2025,2,101
9443,2738,2026,2,101
9444,2739,2023,5,107
9445,2739,2024,5,107
9446,2739,2025,5,107
9447,2739,2026,3,107
9448,2740,2023,3,103
9449,2740,2024,3,103
9450,2740,2025,5,103
9451,2740,2026,4,103
9452,2741,2023,4,103
9453,2741,2024,4,103
9454,2741,2025,3,103
9455,2741,2026,4,103
9456,2742,2023,4,104
9457,2742,2024,3,104
9458,2742,2025,4,104
9459,2743,2023,5,102
9460,2743,2024,5,102
9461,2743,2025,2,102
9462,2743,2026,5,102
9463,2744,2023,5,107
9464,2744,2024,3,107
9465,2744,2025,3,107
9466,2744,2026,3,107
9467,2745,2023,2,102
9468,2745,2024,4,102
9469,2745,2025,4,102
9470,2745,2026,4,102
9471,2746,2023,5,102
9472,2746,2024,4,102
9473,2746,2025,5,102
9474,2746,2026,5,102
9475,2747,2023,5,103
9476,2747,2024,2,103
9477,2747,2025,4,103
9478,2747,2026,3,103
9479,2748,2023,3,104
9480,2748,2024,3,104
9481,2748,2025,2,104
9482,2749,2023,5,106
9483,2749,2024,4,106
9484,2749,2025,5,106
9485,2749,2026,3,106
9486,2750,2023,2,101
9487,2750,2024,3,101
9488,2750,2025,2,101
9489,2751,2025,4,103
9490,2751,2026,2,103
9491,2752,2023,5,107
9492,2752,2024,4,107
9493,2752,2025,5,107
9494,2752,2026,3,107
9495,2753,2023,2,103
9496,2753,2024,3,103
9497,2753,2025,1,103
9498,2753,2026,3,103
9499,2754,2023,4,107
9500,2754,2025,3,107
9501,2754,2026,3,107
9502,2755,2023,5,102
9503,2755,2024,3,102
9504,2756,2023,2,106
9505,2756,2024,4,106
9506,2756,2025,2,106
9507,2756,2026,3,106
9508,2757,2023,5,102
9509,2757,2024,1,102
9510,2757,2025,4,102
9511,2757,2026,5,102
9512,2758,2023,3,107
9513,2758,2024,5,107
9514,2758,2025,4,107
9515,2759,2023,5,105
9516,2759,2024,5,105
9517,2759,2025,3,105
9518,2759,2026,5,105
9519,2760,2023,4,101
9520,2760,2024,5,101
9521,2760,2025,4,101
9522,2760,2026,5,101
9523,2761,2023,3,101
9524,2761,2024,3,101
9525,2761,2025,3,101
9526,2761,2026,3,101
9527,2762,2023,5,102
9528,2762,2024,3,102
9529,2762,2025,4,102
9530,2762,2026,5,102
9531,2763,2023,5,107
9532,2763,2024,1,107
9533,2763,2025,5,107
9534,2763,2026,2,107
9535,2764,2023,3,106
9536,2764,2025,5,106
9537,2764,2026,5,106
9538,2765,2023,5,102
9539,2765,2024,5,102
9540,2765,2025,3,102
9541,2765,2026,4,102
9542,2766,2023,3,105
9543,2766,2024,4,105
9544,2766,2025,4,105
9545,2766,2026,5,105
9546,2767,2023,4,102
9547,2767,2024,3,102
9548,2767,2025,3,102
9549,2767,2026,3,102
9550,2768,2023,5,104
9551,2768,2024,3,104
9552,2768,2025,4,104
9553,2768,2026,3,104
9554,2769,2023,4,106
9555,2769,2024,5,106
9556,2769,2025,4,106
9557,2769,2026,4,106
9558,2770,2023,2,105
9559,2770,2024,5,105
9560,2770,2025,2,105
9561,2770,2026,1,105
9562,2771,2024,4,105
9563,2771,2025,5,105
9564,2772,2023,4,101
9565,2772,2024,5,101
9566,2772,2025,1,101
9567,2772,2026,3,101
9568,2773,2023,5,107
9569,2773,2024,2,107
9570,2773,2025,3,107
9571,2773,2026,3,107
9572,2774,2023,1,105
9573,2774,2024,4,105
9574,2774,2025,2,105
9575,2774,2026,3,105
9576,2775,2023,4,105
9577,2775,2024,5,105
9578,2775,2025,3,105
9579,2775,2026,5,105
9580,2776,2024,2,104
9581,2776,2025,4,104
9582,2776,2026,2,104
9583,2777,2023,1,106
9584,2777,2024,4,106
9585,2777,2026,1,106
9586,2778,2023,5,101
9587,2778,2024,3,101
9588,2778,2025,4,101
9589,2778,2026,4,101
9590,2779,2023,3,107
9591,2779,2024,4,107
9592,2779,2025,2,107
9593,2779,2026,2,107
9594,2780,2024,3,102
9595,2780,2025,5,102
9596,2780,2026,4,102
9597,2781,2023,4,101
9598,2781,2024,1,101
9599,2781,2025,4,101
9600,2781,2026,4,101
9601,2782,2023,3,102
9602,2782,2024,4,102
9603,2782,2025,4,102
9604,2782,2026,3,102
9605,2783,2023,4,104
9606,2783,2024,3,104
9607,2783,2025,4,104
9608,2783,2026,4,104
9609,2784,2023,3,106
9610,2784,2024,4,106
9611,2784,2025,3,106
9612,2784,2026,3,106
9613,2785,2023,4,103
9614,2785,2024,3,103
9615,2785,2025,5,103
9616,2785,2026,4,103
9617,2786,2023,4,107
9618,2786,2024,4,107
9619,2786,2026,5,107
9620,2787,2023,4,103
9621,2787,2024,4,103
9622,2787,2025,5,103
9623,2787,2026,4,103
9624,2788,2023,4,106
9625,2788,2024,4,106
9626,2788,2025,2,106
9627,2788,2026,2,106
9628,2789,2024,1,105
9629,2789,2025,5,105
9630,2790,2024,4,107
9631,2790,2025,4,107
9632,2790,2026,3,107
9633,2791,2024,5,107
9634,2791,2025,5,107
9635,2791,2026,3,107
9636,2792,2023,5,101
9637,2792,2024,3,101
9638,2792,2025,5,101
9639,2792,2026,5,101
9640,2793,2023,5,107
9641,2793,2024,4,107
9642,2793,2025,5,107
9643,2793,2026,3,107
9644,2794,2023,3,101
9645,2794,2024,5,101
9646,2794,2025,4,101
9647,2794,2026,5,101
9648,2795,2023,5,107
9649,2795,2024,5,107
9650,2795,2025,3,107
9651,2795,2026,4,107
9652,2796,2023,5,106
9653,2796,2024,5,106
9654,2796,2025,4,106
9655,2796,2026,5,106
9656,2797,2023,4,104
9657,2797,2024,2,104
9658,2798,2024,4,106
9659,2798,2025,5,106
9660,2798,2026,3,106
9661,2799,2023,5,102
9662,2799,2024,5,102
9663,2799,2025,3,102
9664,2800,2023,3,102
9665,2800,2024,3,102
9666,2800,2025,4,102
9667,2800,2026,4,102
9668,2801,2023,3,103
9669,2801,2024,5,103
9670,2801,2025,3,103
9671,2801,2026,3,103
9672,2802,2023,4,106
9673,2802,2025,3,106
9674,2802,2026,3,106
9675,2803,2023,1,102
9676,2803,2024,4,102
9677,2803,2026,3,102
9678,2804,2023,5,106
9679,2804,2025,1,106
9680,2804,2026,4,106
9681,2805,2023,2,102
9682,2805,2024,5,102
9683,2805,2025,4,102
9684,2805,2026,3,102
9685,2806,2023,4,102
9686,2806,2024,3,102
9687,2806,2025,3,102
9688,2806,2026,4,102
9689,2807,2023,3,102
9690,2807,2024,3,102
9691,2807,2026,5,102
9692,2808,2023,3,105
9693,2808,2024,2,105
9694,2808,2025,3,105
9695,2808,2026,2,105
9696,2809,2023,4,107
9697,2809,2024,5,107
9698,2809,2025,4,107
9699,2809,2026,5,107
9700,2810,2023,4,104
9701,2810,2024,4,104
9702,2810,2025,1,104
9703,2810,2026,5,104
9704,2811,2023,1,104
9705,2811,2024,5,104
9706,2811,2025,4,104
9707,2812,2023,5,107
9708,2812,2025,4,107
9709,2812,2026,3,107
9710,2813,2023,4,106
9711,2813,2024,2,106
9712,2813,2025,4,106
9713,2813,2026,4,106
9714,2814,2023,4,101
9715,2814,2024,3,101
9716,2814,2025,3,101
9717,2814,2026,5,101
9718,2815,2023,3,103
9719,2815,2025,3,103
9720,2816,2023,3,107
9721,2816,2024,2,107
9722,2816,2025,4,107
9723,2816,2026,2,107
9724,2817,2023,4,106
9725,2817,2024,4,106
9726,2817,2025,3,106
9727,2817,2026,3,106
9728,2818,2023,5,103
9729,2818,2024,4,103
9730,2818,2025,3,103
9731,2818,2026,3,103
9732,2819,2023,5,104
9733,2819,2024,5,104
9734,2819,2025,2,104
9735,2820,2023,3,102
9736,2820,2024,3,102
9737,2820,2025,4,102
9738,2820,2026,2,102
9739,2821,2023,4,103
9740,2821,2024,3,103
9741,2821,2025,5,103
9742,2821,2026,2,103
9743,2822,2024,5,104
9744,2822,2025,3,104
9745,2822,2026,4,104
9746,2823,2023,4,104
9747,2823,2024,4,104
9748,2823,2025,4,104
9749,2823,2026,3,104
9750,2824,2025,3,106
9751,2824,2026,5,106
9752,2825,2023,3,106
9753,2825,2024,1,106
9754,2825,2025,3,106
9755,2826,2023,3,103
9756,2826,2024,4,103
9757,2826,2025,3,103
9758,2826,2026,3,103
9759,2827,2023,4,102
9760,2827,2024,5,102
9761,2827,2025,5,102
9762,2827,2026,3,102
9763,2828,2023,4,105
9764,2828,2025,5,105
9765,2828,2026,3,105
9766,2829,2023,4,102
9767,2829,2024,2,102
9768,2829,2025,3,102
9769,2829,2026,4,102
9770,2830,2023,5,104
9771,2830,2024,5,104
9772,2830,2025,3,104
9773,2830,2026,5,104
9774,2831,2023,4,105
9775,2831,2025,5,105
9776,2831,2026,1,105
9777,2832,2023,5,105
9778,2832,2024,4,105
9779,2832,2025,2,105
9780,2832,2026,4,105
9781,2833,2024,3,106
9782,2833,2025,4,106
9783,2833,2026,4,106
9784,2834,2024,2,102
9785,2834,2025,2,102
9786,2834,2026,2,102
9787,2835,2023,4,102
9788,2835,2024,3,102
9789,2835,2025,1,102
9790,2836,2023,4,106
9791,2836,2025,5,106
9792,2836,2026,3,106
9793,2837,2023,5,104
9794,2837,2024,1,104
9795,2837,2025,5,104
9796,2837,2026,4,104
9797,2838,2023,3,101
9798,2838,2024,4,101
9799,2838,2025,4,101
9800,2838,2026,2,101
9801,2839,2024,2,105
9802,2839,2025,4,105
9803,2839,2026,3,105
9804,2840,2023,3,104
9805,2840,2024,4,104
9806,2840,2025,4,104
9807,2840,2026,3,104
9808,2841,2024,4,107
9809,2841,2025,3,107
9810,2841,2026,5,107
9811,2842,2023,3,104
9812,2842,2024,3,104
9813,2842,2025,3,104
9814,2842,2026,4,104
9815,2843,2023,3,107
9816,2843,2024,3,107
9817,2843,2025,4,107
9818,2843,2026,2,107
9819,2844,2023,3,101
9820,2844,2024,3,101
9821,2844,2025,5,101
9822,2844,2026,4,101
9823,2845,2023,2,107
9824,2845,2024,4,107
9825,2845,2025,3,107
9826,2845,2026,2,107
9827,2846,2023,3,107
9828,2846,2024,5,107
9829,2846,2025,5,107
9830,2846,2026,3,107
9831,2847,2024,1,106
9832,2847,2025,4,106
9833,2847,2026,3,106
9834,2848,2023,4,102
9835,2848,2024,3,102
9836,2848,2025,3,102
9837,2848,2026,4,102
9838,2849,2023,4,106
9839,2849,2024,3,106
9840,2849,2025,5,106
9841,2849,2026,3,106
9842,2850,2023,4,107
9843,2850,2024,4,107
9844,2850,2025,4,107
9845,2851,2023,2,105
9846,2851,2024,4,105
9847,2851,2025,3,105
9848,2852,2023,4,105
9849,2852,2024,4,105
9850,2852,2025,5,105
9851,2852,2026,3,105
9852,2853,2023,3,107
9853,2853,2024,2,107
9854,2853,2025,4,107
9855,2853,2026,4,107
9856,2854,2023,3,103
9857,2854,2024,3,103
9858,2854,2025,3,103
9859,2854,2026,5,103
9860,2855,2023,2,103
9861,2855,2024,3,103
9862,2855,2025,4,103
9863,2855,2026,3,103
9864,2856,2023,5,105
9865,2856,2024,5,105
9866,2856,2025,3,105
9867,2856,2026,4,105
9868,2857,2024,2,102
9869,2857,2026,3,102
9870,2858,2023,3,102
9871,2858,2024,4,102
9872,2858,2025,3,102
9873,2858,2026,4,102
9874,2859,2023,1,107
9875,2859,2024,3,107
9876,2859,2025,4,107
9877,2859,2026,3,107
9878,2860,2023,5,106
9879,2860,2024,2,106
9880,2860,2025,4,106
9881,2860,2026,3,106
9882,2861,2023,5,103
9883,2861,2024,5,103
9884,2861,2025,3,103
9885,2861,2026,5,103
9886,2862,2023,5,103
9887,2862,2024,4,103
9888,2862,2025,4,103
9889,2862,2026,4,103
9890,2863,2023,2,104
9891,2863,2024,3,104
9892,2863,2025,5,104
9893,2863,2026,4,104
9894,2864,2023,5,101
9895,2864,2025,4,101
9896,2864,2026,3,101
9897,2865,2023,5,106
9898,2865,2024,2,106
9899,2865,2025,3,106
9900,2865,2026,3,106
9901,2866,2023,3,101
9902,2866,2024,5,101
9903,2866,2025,5,101
9904,2866,2026,3,101
9905,2867,2023,3,102
9906,2867,2024,3,102
9907,2867,2025,4,102
9908,2867,2026,2,102
9909,2868,2023,3,103
9910,2868,2024,4,103
9911,2868,2025,2,103
9912,2868,2026,1,103
9913,2869,2023,4,101
9914,2869,2024,3,101
9915,2869,2025,5,101
9916,2869,2026,4,101
9917,2870,2023,4,106
9918,2870,2024,4,106
9919,2870,2025,5,106
9920,2870,2026,3,106
9921,2871,2024,3,102
9922,2871,2025,5,102
9923,2871,2026,5,102
9924,2872,2023,3,106
9925,2872,2024,2,106
9926,2872,2025,3,106
9927,2872,2026,5,106
9928,2873,2023,5,101
9929,2873,2024,5,101
9930,2873,2025,3,101
9931,2873,2026,3,101
9932,2874,2023,4,106
9933,2874,2024,4,106
9934,2874,2025,4,106
9935,2874,2026,5,106
9936,2875,2023,4,101
9937,2875,2024,4,101
9938,2875,2025,5,101
9939,2875,2026,4,101
9940,2876,2023,4,102
9941,2876,2024,3,102
9942,2876,2025,3,102
9943,2876,2026,4,102
9944,2877,2023,4,102
9945,2877,2024,4,102
9946,2877,2026,5,102
9947,2878,2023,2,102
9948,2878,2025,4,102
9949,2878,2026,3,102
9950,2879,2023,4,101
9951,2879,2024,3,101
9952,2879,2025,2,101
9953,2879,2026,3,101
9954,2880,2023,5,102
9955,2880,2024,4,102
9956,2880,2025,5,102
9957,2880,2026,4,102
9958,2881,2024,3,107
9959,2881,2025,4,107
9960,2881,2026,5,107
9961,2882,2023,3,102
9962,2882,2024,5,102
9963,2882,2025,3,102
9964,2882,2026,2,102
9965,2883,2023,3,103
9966,2883,2024,3,103
9967,2883,2025,4,103
9968,2884,2023,3,107
9969,2884,2024,2,107
9970,2884,2025,4,107
9971,2884,2026,3,107
9972,2885,2023,3,103
9973,2885,2024,4,103
9974,2885,2025,3,103
9975,2886,2023,5,104
9976,2886,2024,2,104
9977,2886,2025,2,104
9978,2886,2026,2,104
9979,2887,2023,4,102
9980,2887,2024,4,102
9981,2887,2026,4,102
9982,2888,2023,4,106
9983,2888,2024,4,106
9984,2888,2025,2,106
9985,2889,2023,3,103
9986,2889,2024,5,103
9987,2889,2025,4,103
9988,2889,2026,3,103
9989,2890,2023,3,107
9990,2890,2024,3,107
9991,2890,2025,4,107
9992,2890,2026,2,107
9993,2891,2023,3,101
9994,2891,2024,4,101
9995,2891,2025,3,101
9996,2891,2026,4,101
9997,2892,2023,4,101
9998,2892,2024,3,101
9999,2892,2025,4,101
10000,2892,2026,3,101
10001,2893,2023,4,105
10002,2893,2024,4,105
10003,2893,2025,3,105
10004,2893,2026,2,105
10005,2894,2023,3,104
10006,2894,2024,5,104
10007,2894,2025,4,104
10008,2894,2026,4,104
10009,2895,2023,5,101
10010,2895,2024,3,101
10011,2895,2025,5,101
10012,2895,2026,1,101
10013,2896,2023,5,107
10014,2896,2024,4,107
10015,2896,2025,3,107
10016,2896,2026,3,107
10017,2897,2023,5,104
10018,2897,2024,5,104
10019,2897,2025,3,104
10020,2897,2026,5,104
10021,2898,2024,4,102
10022,2898,2025,2,102
10023,2898,2026,4,102
10024,2899,2023,3,104
10025,2899,2024,2,104
10026,2899,2025,4,104
10027,2899,2026,3,104
10028,2900,2023,2,101
10029,2900,2024,5,101
10030,2900,2025,3,101
10031,2900,2026,3,101
10032,2901,2023,4,107
10033,2901,2024,5,107
10034,2901,2025,4,107
10035,2901,2026,2,107
10036,2902,2024,2,105
10037,2902,2025,4,105
10038,2902,2026,5,105
10039,2903,2023,3,102
10040,2903,2024,1,102
10041,2903,2025,5,102
10042,2903,2026,3,102
10043,2904,2023,3,106
10044,2904,2024,4,106
10045,2904,2025,4,106
10046,2904,2026,5,106
10047,2905,2023,4,102
10048,2905,2024,4,102
10049,2905,2025,5,102
10050,2905,2026,4,102
10051,2906,2023,2,101
10052,2906,2024,3,101
10053,2906,2025,4,101
